update,transitions,mean_reward,mean_length,loss,policy_loss,value_loss,entropy,gradient_norm,fruit_rate,wall_rate,self_bite_rate,win_rate
88,90112,0.00048828125,1.0,-0.00063298549503088,0.010188885033130646,0.0024744337424635887,1.2059087753295898,0.28710538148880005,0.005859375,0.0107421875,0.0068359375,0.0
89,91136,-0.0007812500116415322,1.015625,-0.06107310950756073,-0.050590720027685165,0.0031349631026387215,1.2049872875213623,0.6658312082290649,0.005859375,0.02734375,0.0048828125,0.0
90,92160,-9.765627328306437e-05,1.015625,-0.01994188129901886,-0.009005798026919365,0.0022321268916130066,1.2052147388458252,0.5922397971153259,0.005859375,0.0185546875,0.005859375,0.0
91,93184,0.0011718751629814506,1.0,-0.0043361615389585495,0.006276991218328476,0.0027280356734991074,1.1977170705795288,0.26771456003189087,0.0068359375,0.0087890625,0.0068359375,0.0
92,94208,0.0016601562965661287,1.03125,-0.01581566222012043,-0.0056577324867248535,0.003580455668270588,1.194815754890442,0.4891471564769745,0.009765625,0.0185546875,0.0068359375,0.0
93,95232,-0.0007812500116415322,1.046875,-0.09256573021411896,-0.0826919749379158,0.003984607290476561,1.18660569190979,0.26872485876083374,0.0068359375,0.0302734375,0.005859375,0.0
94,96256,0.0004882813664153218,1.015625,-0.06071574613451958,-0.05012306571006775,0.0026149139739573,1.1900138854980469,0.3968099057674408,0.0068359375,0.017578125,0.005859375,0.0
95,97280,0.0008789061103016138,1.03125,-0.05823640152812004,-0.04825791344046593,0.0037292419001460075,1.1843106746673584,0.3315465450286865,0.0087890625,0.01953125,0.0078125,0.0
96,98304,0.001171874930150807,1.046875,-0.018886201083660126,-0.008568085730075836,0.0029662942979484797,1.1801261901855469,0.2707058787345886,0.0048828125,0.0048828125,0.00390625,0.0
97,99328,0.00039062497671693563,1.03125,-0.016860848292708397,-0.006536722183227539,0.0030503859743475914,1.184931993484497,0.27575957775115967,0.0048828125,0.0087890625,0.005859375,0.0
98,100352,0.001953125,1.03125,-0.03093646839261055,-0.021096758544445038,0.003891552798449993,1.178548812866211,0.24365723133087158,0.009765625,0.01171875,0.0087890625,0.0
99,101376,0.0019531246507540345,1.046875,-0.0013860845938324928,0.007966555655002594,0.004920319188386202,1.1812800168991089,0.19215203821659088,0.009765625,0.01171875,0.0087890625,0.0
100,102400,0.0,1.03125,-0.07219558954238892,-0.06210533156991005,0.003295217640697956,1.173786997795105,0.229558527469635,0.005859375,0.017578125,0.005859375,0.0
101,103424,-9.765625873114914e-05,1.015625,-0.03345388546586037,-0.022654809057712555,0.001937399385496974,1.176777720451355,0.27626174688339233,0.00390625,0.0107421875,0.0048828125,0.0
102,104448,0.00244140625,1.0625,-0.010956031270325184,-0.0015828423202037811,0.004767343867570162,1.1756861209869385,0.2272605150938034,0.01171875,0.0166015625,0.0087890625,0.0
103,105472,0.0011718750465661287,1.015625,-0.035190366208553314,-0.02578815072774887,0.004597467370331287,1.1700949668884277,0.4035940170288086,0.01171875,0.025390625,0.0107421875,0.0
104,106496,-9.765627328306437e-05,1.015625,-0.02268792688846588,-0.012073449790477753,0.0021197297610342503,1.1674342155456543,0.32511600852012634,0.005859375,0.0185546875,0.005859375,0.0
105,107520,0.0009765625,1.046875,-0.027812598273158073,-0.018141869455575943,0.003927910700440407,1.163468360900879,0.35301104187965393,0.005859375,0.013671875,0.0029296875,0.0
106,108544,-0.0002929687616415322,1.015625,-0.028599269688129425,-0.01817384734749794,0.002359674545004964,1.1605257987976074,0.4847143590450287,0.0048828125,0.013671875,0.0068359375,0.0
107,109568,0.0007812500698491931,1.0,-0.052446648478507996,-0.04222647100687027,0.0026204693131148815,1.1530410051345825,0.3593226969242096,0.005859375,0.009765625,0.005859375,0.0
108,110592,0.0005859375232830644,1.03125,-0.039419375360012054,-0.029771097004413605,0.003888495732098818,1.159252405166626,0.43519195914268494,0.0068359375,0.0185546875,0.0048828125,0.0
109,111616,0.0016601562965661287,1.046875,-0.002353467047214508,0.007111553102731705,0.00406540185213089,1.1497721672058105,0.39383816719055176,0.0068359375,0.0078125,0.0048828125,0.0
110,112640,0.0017578124534338713,1.015625,-0.014178600162267685,-0.0046334415674209595,0.003791138296946883,1.1440727710723877,0.38010624051094055,0.009765625,0.009765625,0.0107421875,0.0
111,113664,0.0027343749534338713,1.046875,-0.02674311026930809,-0.01841629669070244,0.006257986184209585,1.1455806493759155,0.21562455594539642,0.009765625,0.009765625,0.005859375,0.0
112,114688,0.0040039061568677425,1.046875,-0.016675321385264397,-0.007702745497226715,0.005037165246903896,1.1491159200668335,0.19308079779148102,0.0126953125,0.00390625,0.009765625,0.0
113,115712,0.00244140625,1.015625,-0.07219924032688141,-0.06250424683094025,0.00345453224144876,1.1422255039215088,0.204567551612854,0.01171875,0.0087890625,0.0126953125,0.0
114,116736,0.0044921874068677425,1.078125,-0.019218994304537773,-0.0113090630620718,0.006962668150663376,1.1391265392303467,0.27592307329177856,0.015625,0.009765625,0.01171875,0.0
115,117760,-0.0004882813082076609,1.015625,-0.049899790436029434,-0.039535921066999435,0.0025048619136214256,1.1616300344467163,0.31500017642974854,0.00390625,0.0126953125,0.005859375,0.0
116,118784,0.0023437500931322575,1.046875,-0.04160350561141968,-0.03280169516801834,0.005780833773314953,1.1692227125167847,0.27319425344467163,0.015625,0.029296875,0.0126953125,0.0
117,119808,0.002539062639698386,1.0625,-0.021824926137924194,-0.013436790555715561,0.006468461826443672,1.1622366905212402,0.3262680172920227,0.0126953125,0.0185546875,0.009765625,0.0
118,120832,0.0031250000465661287,1.0625,-0.014755177311599255,-0.006572514772415161,0.006886260583996773,1.1625792980194092,0.19990970194339752,0.0166015625,0.0185546875,0.0166015625,0.0
119,121856,-0.0005859375232830644,1.046875,-0.06105957552790642,-0.05124542862176895,0.00380322034470737,1.1715757846832275,0.43480247259140015,0.0068359375,0.0283203125,0.005859375,0.0
120,122880,0.0016601562965661287,1.046875,-0.027622099965810776,-0.01816684380173683,0.0044202907010912895,1.1665401458740234,0.29228460788726807,0.01171875,0.0224609375,0.009765625,0.0
121,123904,0.0002929687616415322,1.015625,-0.0022726869210600853,0.007613655179738998,0.003568753134459257,1.1670719385147095,0.3939446806907654,0.0078125,0.0166015625,0.009765625,0.0
122,124928,-0.0009765625,1.0,-0.07405279576778412,-0.0643223226070404,0.0038330962415784597,1.1647019386291504,0.5695541501045227,0.0078125,0.033203125,0.0078125,0.0
123,125952,-0.0007812501862645149,1.0,-0.05312240123748779,-0.04257912561297417,0.0020562137942761183,1.1571383476257324,0.5891538858413696,0.00390625,0.01953125,0.00390625,0.0
124,126976,0.00019531254656612873,1.0,-0.024679100140929222,-0.014191487804055214,0.0020871793385595083,1.1531202793121338,0.40337276458740234,0.00390625,0.009765625,0.00390625,0.0
125,128000,0.0002929687616415322,1.0,-0.053987421095371246,-0.04383956640958786,0.002830477897077799,1.1563092470169067,0.304507851600647,0.00390625,0.0107421875,0.0029296875,0.0
126,129024,0.0003906248603016138,1.0,-0.04337258264422417,-0.03332049399614334,0.0026451258454471827,1.137465238571167,0.5399661064147949,0.0068359375,0.0166015625,0.0068359375,0.0
127,130048,0.0015625000232830644,1.015625,-0.024392999708652496,-0.014273308217525482,0.0025383341126143932,1.1388859748840332,0.39119601249694824,0.0068359375,0.0068359375,0.005859375,0.0
128,131072,0.0030273436568677425,1.015625,-0.00981631875038147,-0.00039360299706459045,0.003986384253948927,1.1415908336639404,0.43154099583625793,0.0126953125,0.0078125,0.0126953125,0.0
129,132096,0.002832031110301614,1.015625,-0.01888217404484749,-0.011428143829107285,0.0077705392614007,1.133929967880249,0.1842736303806305,0.0087890625,0.005859375,0.0048828125,0.0
130,133120,0.0016601562965661287,1.046875,-0.015171214938163757,-0.005738530308008194,0.00400156993418932,1.1433470249176025,0.27012619376182556,0.0068359375,0.009765625,0.00390625,0.0
131,134144,0.0011718750465661287,1.015625,-0.013682875782251358,-0.00405401736497879,0.003440399654209614,1.1349058151245117,0.3151587247848511,0.0078125,0.0078125,0.009765625,0.0
132,135168,0.002636718563735485,1.015625,0.01553789246827364,0.025417953729629517,0.003119644708931446,1.1439883708953857,0.21325494349002838,0.009765625,0.0048828125,0.0087890625,0.0
133,136192,0.001953125,1.03125,-0.04128263145685196,-0.03249825909733772,0.005272250156849623,1.1420499086380005,0.33651551604270935,0.01171875,0.021484375,0.0087890625,0.0
134,137216,0.0032226562034338713,1.0625,-0.020548803731799126,-0.011925533413887024,0.005812503397464752,1.1529521942138672,0.37982964515686035,0.0166015625,0.021484375,0.0146484375,0.0
135,138240,0.00595703162252903,1.125,-0.043914154171943665,-0.03866415098309517,0.012620827183127403,1.1560416221618652,0.291026771068573,0.021484375,0.0224609375,0.0126953125,0.0
136,139264,0.0009765622671693563,1.0625,-0.056681372225284576,-0.04836028814315796,0.0064736828207969666,1.1557927131652832,0.36309298872947693,0.0107421875,0.0244140625,0.009765625,0.0
137,140288,-0.0009765625,1.0,-0.08601093292236328,-0.07645536959171295,0.003898466005921364,1.1504801511764526,0.43503886461257935,0.0068359375,0.0244140625,0.009765625,0.0
138,141312,0.0007812500698491931,1.03125,-0.06410031020641327,-0.05473768338561058,0.00431505311280489,1.1520154476165771,0.37660425901412964,0.0068359375,0.0166015625,0.0048828125,0.0
139,142336,-0.000390625064028427,1.015625,-0.026205377653241158,-0.0156378373503685,0.0018239675555378199,1.1479524374008179,0.32867002487182617,0.0029296875,0.0107421875,0.00390625,0.0
140,143360,0.0023437500931322575,1.03125,-0.023478999733924866,-0.014955505728721619,0.005881934426724911,1.1464462280273438,0.3396320641040802,0.009765625,0.009765625,0.0078125,0.0
141,144384,0.00039062503492459655,1.0,0.0012323958799242973,0.010904514230787754,0.003432333469390869,1.1388285160064697,0.24133051931858063,0.005859375,0.009765625,0.0078125,0.0
142,145408,0.0015625000232830644,1.03125,-0.017031822353601456,-0.007320957258343697,0.003372406354174018,1.1397069692611694,0.3752284646034241,0.0078125,0.01171875,0.005859375,0.0
143,146432,0.001953125,1.015625,-0.006165049970149994,0.0027522780001163483,0.004598280414938927,1.1216468811035156,0.4241369068622589,0.0087890625,0.0087890625,0.0078125,0.0
144,147456,0.0037109372206032276,1.0,-0.02902177721261978,-0.02041870728135109,0.0052673425525426865,1.1236742734909058,0.21487876772880554,0.0166015625,0.0126953125,0.0166015625,0.0
145,148480,0.0013671875931322575,1.0,-0.05092783644795418,-0.0411829948425293,0.003034653142094612,1.1262168884277344,0.24043212831020355,0.0048828125,0.0029296875,0.00390625,0.0
146,149504,0.0015625000232830644,1.0,-0.07248559594154358,-0.06250940263271332,0.0025447215884923935,1.1248557567596436,0.2819916605949402,0.0068359375,0.0087890625,0.0048828125,0.0
147,150528,0.0013671873603016138,1.015625,-0.017034979537129402,-0.006867934018373489,0.002239024732261896,1.1286557912826538,0.3536798357963562,0.0068359375,0.0087890625,0.005859375,0.0
148,151552,0.0020507811568677425,1.015625,-0.018092326819896698,-0.009131386876106262,0.004517907276749611,1.1219894886016846,0.23153340816497803,0.0087890625,0.0078125,0.0078125,0.0
149,152576,0.0013671873603016138,1.0,0.017023570835590363,0.02686317265033722,0.0030497529078274965,1.1364479064941406,0.2573775351047516,0.0078125,0.009765625,0.0078125,0.0
150,153600,0.0015625000232830644,1.015625,0.015107995830476284,0.0244918093085289,0.003937044180929661,1.1352335214614868,0.48245519399642944,0.0078125,0.009765625,0.0068359375,0.0
151,154624,0.00048828125,1.03125,-0.04518579691648483,-0.03513540327548981,0.002554619684815407,1.1327704191207886,0.43079397082328796,0.0068359375,0.017578125,0.005859375,0.0
152,155648,0.005078124813735485,1.0625,-0.006557310000061989,0.0015368163585662842,0.006217885296791792,1.1203069686889648,0.23130592703819275,0.0166015625,0.0087890625,0.01171875,0.0
153,156672,0.0044921874068677425,1.109375,-0.05708571895956993,-0.05059218779206276,0.009454062208533287,1.122056484222412,0.41652712225914,0.015625,0.009765625,0.01171875,0.0
154,157696,0.00244140625,1.03125,-0.017552455887198448,-0.008585482835769653,0.004583357833325863,1.1258652210235596,0.5845544934272766,0.0107421875,0.00390625,0.0126953125,0.0
155,158720,0.004101562313735485,1.046875,-0.05648195743560791,-0.04778628796339035,0.005057408474385738,1.1224372386932373,0.3966781795024872,0.0126953125,0.0029296875,0.009765625,0.0
156,159744,0.00449218787252903,1.03125,-0.03131656348705292,-0.023327335715293884,0.006526950281113386,1.1252702474594116,0.20210029184818268,0.015625,0.005859375,0.013671875,0.0
157,160768,0.006054687779396772,1.046875,-0.029469575732946396,-0.023025646805763245,0.009675893932580948,1.128187656402588,0.2789924144744873,0.017578125,0.00390625,0.01171875,0.0
158,161792,0.009082031436264515,1.109375,-0.02209646627306938,-0.016757138073444366,0.01153913140296936,1.1108893156051636,0.25707611441612244,0.02734375,0.0068359375,0.01953125,0.0
159,162816,-0.00039062503492459655,1.015625,-0.05509336292743683,-0.045177459716796875,0.0027648613322526217,1.1298331022262573,0.17433688044548035,0.005859375,0.009765625,0.01171875,0.0
160,163840,0.004589844029396772,1.03125,-0.022007275372743607,-0.01286085695028305,0.0043415166437625885,1.1317176818847656,0.20171643793582916,0.0166015625,0.005859375,0.015625,0.0
161,164864,0.00576171837747097,1.09375,-0.016165517270565033,-0.010036349296569824,0.010516311042010784,1.1387324333190918,0.20392701029777527,0.0166015625,0.00390625,0.0107421875,0.0
162,165888,0.003222656436264515,1.078125,-0.04425719380378723,-0.036909319460392,0.007906508632004261,1.130112886428833,0.3447771966457367,0.013671875,0.0146484375,0.0107421875,0.0
163,166912,0.0020507811568677425,1.015625,-0.04078866168856621,-0.031036511063575745,0.0033546672202646732,1.1429483890533447,0.23206155002117157,0.01171875,0.0107421875,0.013671875,0.0
164,167936,-0.0005859375232830644,1.0,-0.024309780448675156,-0.013812705874443054,0.0019150410080328584,1.1454594135284424,0.480525940656662,0.0029296875,0.0126953125,0.00390625,0.0
165,168960,0.0007812500698491931,1.03125,-0.032483141869306564,-0.022412121295928955,0.002740548923611641,1.1441295146942139,0.32617369294166565,0.005859375,0.013671875,0.00390625,0.0
166,169984,0.0005859375232830644,1.0,-0.0135677270591259,-0.003907032310962677,0.003657684428617358,1.1489536762237549,0.33163005113601685,0.0068359375,0.0126953125,0.0078125,0.0
167,171008,0.0002929687616415322,1.015625,0.009405562654137611,0.019675984978675842,0.0023225366603583097,1.1431690454483032,0.5018061995506287,0.0048828125,0.013671875,0.00390625,0.0
168,172032,0.0035156249068677425,1.0625,-0.022062068805098534,-0.013716906309127808,0.006187724880874157,1.1439025402069092,0.4200664460659027,0.013671875,0.015625,0.0087890625,0.0
169,173056,0.002148437313735485,1.046875,-0.004500488750636578,0.004636310040950775,0.0044836848974227905,1.137864112854004,0.6127103567123413,0.0126953125,0.0146484375,0.013671875,0.0
170,174080,0.0016601562965661287,1.015625,-0.04467054083943367,-0.035856395959854126,0.005064569413661957,1.1346430778503418,0.23872464895248413,0.01171875,0.0146484375,0.013671875,0.0
171,175104,0.0013671875931322575,1.015625,-0.041739560663700104,-0.032389551401138306,0.004126526415348053,1.1413272619247437,0.4111424684524536,0.009765625,0.015625,0.009765625,0.0
172,176128,0.004199218936264515,1.046875,-0.013141613453626633,-0.005619503557682037,0.007569342385977507,1.1306781768798828,0.2472907155752182,0.0146484375,0.009765625,0.0107421875,0.0
173,177152,0.005078124813735485,1.0625,-0.02930114045739174,-0.021847620606422424,0.007893333211541176,1.1400184631347656,0.29617053270339966,0.015625,0.005859375,0.0107421875,0.0
174,178176,0.005175781436264515,1.078125,-0.0025134440511465073,0.004297658801078796,0.009108325466513634,1.1365265846252441,0.3464081585407257,0.0185546875,0.01171875,0.0146484375,0.0
175,179200,0.00537109375,1.078125,-0.04356411099433899,-0.035849373787641525,0.007206426467746496,1.131795048713684,0.4372466504573822,0.01953125,0.0146484375,0.0146484375,0.0
176,180224,0.002246093936264515,1.046875,-0.03360755741596222,-0.024701107293367386,0.004879250656813383,1.1346075534820557,0.4614018201828003,0.0126953125,0.013671875,0.013671875,0.0
177,181248,0.00478515587747097,1.03125,-0.06795427203178406,-0.059594184160232544,0.005970815196633339,1.1345493793487549,0.5764108896255493,0.017578125,0.0126953125,0.013671875,0.0
178,182272,0.00429687462747097,1.046875,-0.01690560206770897,-0.0076825544238090515,0.004219758789986372,1.1332927942276,0.4228565990924835,0.015625,0.005859375,0.0146484375,0.0
179,183296,0.005859375,1.125,-0.05178859829902649,-0.0445111021399498,0.00825314037501812,1.1404067277908325,0.5205661058425903,0.021484375,0.017578125,0.015625,0.0
180,184320,0.01162109337747097,1.125,-0.046987228095531464,-0.0457543283700943,0.020225200802087784,1.134549856185913,0.27299797534942627,0.03515625,0.0107421875,0.0244140625,0.0
181,185344,0.0029296872671693563,1.0625,-0.041211821138858795,-0.03220608830451965,0.004814822226762772,1.1413145065307617,0.3470768630504608,0.0126953125,0.0068359375,0.013671875,0.0
182,186368,0.007617187686264515,1.1875,-0.052884541451931,-0.04789700731635094,0.01300019957125187,1.1487635374069214,0.33807551860809326,0.02734375,0.021484375,0.01953125,0.0
183,187392,-0.0005859375232830644,1.03125,-0.07361527532339096,-0.06521618366241455,0.0061309146694839,1.1464550495147705,0.34616202116012573,0.0078125,0.017578125,0.013671875,0.0
184,188416,0.0027343749534338713,1.109375,-0.0179939903318882,-0.010513648390769958,0.00800456665456295,1.148262619972229,0.521751344203949,0.0126953125,0.0205078125,0.0078125,0.0
185,189440,0.00029296858701854944,1.109375,-0.09155561029911041,-0.08408114314079285,0.007937964051961899,1.1443452835083008,0.49023059010505676,0.01171875,0.0400390625,0.0078125,0.0
186,190464,-0.0005859374650754035,1.046875,0.03429988771677017,0.04387843608856201,0.0036288166884332895,1.1392959356307983,0.5668314695358276,0.0048828125,0.0185546875,0.005859375,0.0
187,191488,0.0021484375465661287,1.0625,-0.026802921667695045,-0.02095232903957367,0.010982229374349117,1.1341707706451416,0.4085501432418823,0.013671875,0.03125,0.0078125,0.0
188,192512,0.0011718750465661287,1.078125,-0.020919136703014374,-0.013139698654413223,0.007302392274141312,1.1430635452270508,0.4189963638782501,0.009765625,0.025390625,0.005859375,0.0
189,193536,0.0010742187732830644,1.0625,-0.07008350640535355,-0.06278960406780243,0.008141225203871727,1.1364517211914062,0.41150760650634766,0.013671875,0.0322265625,0.0126953125,0.0
190,194560,0.0028320313431322575,1.09375,-0.04521747678518295,-0.03809354826807976,0.008318857289850712,1.12833571434021,0.3758114278316498,0.0126953125,0.021484375,0.0068359375,0.0
191,195584,0.0038085938431322575,1.09375,-0.038001932203769684,-0.031225109472870827,0.009042944759130478,1.1298294067382812,0.6743373870849609,0.01953125,0.0283203125,0.015625,0.0
192,196608,0.0022460937034338713,1.0625,-0.04299929738044739,-0.03516054153442383,0.007158786989748478,1.141814947128296,0.5980345606803894,0.013671875,0.0205078125,0.0126953125,0.0
193,197632,0.003124999813735485,1.125,-0.060135286301374435,-0.05226792022585869,0.007002705242484808,1.1368719339370728,0.2950139343738556,0.0146484375,0.0205078125,0.0107421875,0.0
194,198656,0.0035156249068677425,1.078125,-0.05748911574482918,-0.05017101764678955,0.008081495761871338,1.1358845233917236,0.3245052397251129,0.013671875,0.0078125,0.0126953125,0.0
195,199680,0.00673828087747097,1.171875,-0.06573518365621567,-0.06158536300063133,0.014287134632468224,1.1293390989303589,0.3503878116607666,0.0185546875,0.009765625,0.0078125,0.0
196,200704,0.005859375,1.125,-0.034717582166194916,-0.029824823141098022,0.012743273749947548,1.1264394521713257,0.5448486804962158,0.0234375,0.015625,0.021484375,0.0
197,201728,0.00839843787252903,1.109375,-0.08527965843677521,-0.08272483944892883,0.017249487340450287,1.117956280708313,0.3248129189014435,0.025390625,0.005859375,0.0185546875,0.0
198,202752,0.01767577975988388,1.203125,-0.07766518741846085,-0.08059098571538925,0.02812405489385128,1.113622784614563,0.3329427242279053,0.0498046875,0.01171875,0.0302734375,0.0
199,203776,0.01376953162252903,1.1875,-0.05882851034402847,-0.056674085557460785,0.018032805994153023,1.1170825958251953,0.3565512001514435,0.041015625,0.0048828125,0.03125,0.0
200,204800,0.004101562313735485,1.140625,-0.07401475310325623,-0.06745927035808563,0.0094755869358778,1.1293275356292725,0.20822414755821228,0.015625,0.009765625,0.013671875,0.0
201,205824,0.009570312686264515,1.140625,-0.05516353249549866,-0.05048656836152077,0.01307813823223114,1.12160325050354,0.35494086146354675,0.0322265625,0.0146484375,0.025390625,0.0
202,206848,0.01181640662252903,1.265625,-0.06348811089992523,-0.05997862666845322,0.015177115797996521,1.1098039150238037,0.3602319359779358,0.037109375,0.0185546875,0.0244140625,0.0
203,207872,0.009765625,1.109375,-0.10914342850446701,-0.10596661269664764,0.01607302948832512,1.121333122253418,0.3065514862537384,0.033203125,0.01171875,0.0283203125,0.0
204,208896,0.00908203050494194,1.203125,-0.0828883945941925,-0.078241728246212,0.013325516134500504,1.1309425830841064,0.2395056039094925,0.029296875,0.0166015625,0.01953125,0.0
205,209920,0.005078124813735485,1.0625,-0.10680413246154785,-0.10154956579208374,0.012032948434352875,1.1271045207977295,0.3413736820220947,0.0205078125,0.0244140625,0.013671875,0.0
206,210944,0.004687500186264515,1.09375,-0.05783101171255112,-0.05158250033855438,0.010241655632853508,1.1369340419769287,0.5016164779663086,0.01953125,0.0234375,0.013671875,0.0
207,211968,-0.0004882813664153218,1.0,-0.027649566531181335,-0.018427420407533646,0.004086639266461134,1.1265467405319214,0.37593701481819153,0.0068359375,0.01953125,0.009765625,0.0
208,212992,0.0003906249476131052,1.0,-0.06344743072986603,-0.054320141673088074,0.004656209610402584,1.1455397605895996,0.47538870573043823,0.0068359375,0.0185546875,0.005859375,0.0
209,214016,0.002050781389698386,1.0,0.0040561845526099205,0.012474866583943367,0.005915018264204264,1.137619137763977,0.4449327290058136,0.009765625,0.0126953125,0.0078125,0.0
210,215040,0.0068359375,1.109375,-0.004711690358817577,-0.0006242133677005768,0.0144606102257967,1.1317782402038574,0.4466208219528198,0.01953125,0.009765625,0.009765625,0.0
211,216064,0.00537109375,1.09375,-0.07176001369953156,-0.06568518280982971,0.010428829118609428,1.1289243698120117,0.22442364692687988,0.0185546875,0.01171875,0.013671875,0.0
212,217088,0.00791015662252903,1.09375,-0.0824698880314827,-0.07948896288871765,0.0165412500500679,1.1251544952392578,0.4001500904560089,0.029296875,0.0224609375,0.0224609375,0.0
213,218112,0.01601562462747097,1.21875,-0.07760686427354813,-0.07469064742326736,0.016406746581196785,1.111958622932434,0.5578436851501465,0.0439453125,0.0107421875,0.0244140625,0.0
214,219136,0.014453125186264515,1.234375,-0.10778692364692688,-0.10794607549905777,0.022135257720947266,1.0908474922180176,0.3990152180194855,0.0439453125,0.0166015625,0.029296875,0.0
215,220160,0.01923828199505806,1.375,-0.12066760659217834,-0.12003958225250244,0.020726043730974197,1.0991047620773315,0.32965871691703796,0.0537109375,0.013671875,0.03125,0.0
216,221184,0.01210937649011612,1.1875,-0.10723091661930084,-0.10479159653186798,0.01715368777513504,1.101616382598877,0.5050113797187805,0.044921875,0.021484375,0.041015625,0.0
217,222208,0.02871093712747097,1.546875,-0.1506577879190445,-0.15971247851848602,0.03957419469952583,1.0732417106628418,0.43973103165626526,0.0771484375,0.0185546875,0.0400390625,0.0
218,223232,0.03076171875,1.609375,-0.15177632868289948,-0.16021859645843506,0.03767276927828789,1.0394117832183838,0.3053275942802429,0.08984375,0.0263671875,0.0576171875,0.0
219,224256,0.0263671875,1.734375,-0.16291570663452148,-0.17226776480674744,0.039937712252140045,1.061679720878601,0.3856792151927948,0.078125,0.03515625,0.0458984375,0.0
220,225280,0.0185546875,1.359375,-0.16700878739356995,-0.170227512717247,0.027660993859171867,1.0611777305603027,0.42500194907188416,0.0615234375,0.0341796875,0.0439453125,0.0
221,226304,0.02695312350988388,1.65625,-0.14125877618789673,-0.14836689829826355,0.035318583250045776,1.055117130279541,0.4813147187232971,0.0771484375,0.0302734375,0.04296875,0.0
222,227328,0.0146484375,1.5,-0.13409638404846191,-0.13628417253494263,0.026024989783763885,1.0824713706970215,0.59184730052948,0.0498046875,0.0361328125,0.033203125,0.0
223,228352,0.015332031063735485,1.3125,-0.12064346671104431,-0.12194567918777466,0.024192240089178085,1.079391360282898,0.3845057189464569,0.0478515625,0.029296875,0.0283203125,0.0
224,229376,0.02060546912252903,1.421875,-0.1320808082818985,-0.13579285144805908,0.029012873768806458,1.0794398784637451,0.5158388018608093,0.05859375,0.0263671875,0.0302734375,0.0
225,230400,0.01562500186264515,1.28125,-0.13087661564350128,-0.13114847242832184,0.021924886852502823,1.0690581798553467,0.5678601264953613,0.0498046875,0.0283203125,0.0322265625,0.0
226,231424,0.01835937425494194,1.40625,-0.09088107943534851,-0.09411641955375671,0.02810082770884037,1.081507921218872,0.5917903184890747,0.0517578125,0.0185546875,0.0283203125,0.0
227,232448,0.01796874962747097,1.34375,-0.1197143942117691,-0.12222202122211456,0.026330245658755302,1.0657495260238647,0.47679632902145386,0.0537109375,0.0166015625,0.0361328125,0.0
228,233472,0.0302734375,1.6875,-0.12805262207984924,-0.13928300142288208,0.04324008524417877,1.0389659404754639,0.6122949719429016,0.0810546875,0.0244140625,0.0390625,0.0
229,234496,0.03515625,1.796875,-0.17044539749622345,-0.18227142095565796,0.04397762566804886,1.0162780284881592,0.472496896982193,0.0908203125,0.0166015625,0.04296875,0.0
230,235520,0.03759765625,1.953125,-0.18452808260917664,-0.19530466198921204,0.04169655963778496,1.0071697235107422,0.4394308924674988,0.1015625,0.0283203125,0.0517578125,0.0
231,236544,0.0458984375,2.46875,-0.18798694014549255,-0.2002044916152954,0.04386202245950699,0.9713454246520996,0.2672155797481537,0.1171875,0.03125,0.0478515625,0.0
232,237568,0.03759765625,1.9375,-0.19558069109916687,-0.21011883020401,0.04855397343635559,0.9738845825195312,0.33796125650405884,0.109375,0.0400390625,0.0654296875,0.0
233,238592,0.04863281175494194,2.15625,-0.221030592918396,-0.23253902792930603,0.04220682382583618,0.9594969749450684,0.3023526668548584,0.130859375,0.029296875,0.0693359375,0.0
234,239616,0.03828125074505806,2.171875,-0.2217804491519928,-0.23658576607704163,0.04901445657014847,0.970190167427063,0.428401917219162,0.1044921875,0.0224609375,0.05859375,0.0
235,240640,0.04179687798023224,2.046875,-0.2213510423898697,-0.2312546670436859,0.03942949324846268,0.9811118245124817,0.4850158393383026,0.111328125,0.02734375,0.0556640625,0.0
236,241664,0.03310546651482582,2.09375,-0.16502262651920319,-0.17233817279338837,0.03435468673706055,0.9861796498298645,0.7135323882102966,0.0947265625,0.03515625,0.0537109375,0.0
237,242688,0.04697265475988388,2.359375,-0.17935968935489655,-0.19335806369781494,0.04686673730611801,0.9435002207756042,0.7254193425178528,0.123046875,0.0322265625,0.056640625,0.0
238,243712,0.04951171949505806,2.328125,-0.1605551540851593,-0.17953276634216309,0.05645173415541649,0.9248260259628296,0.6636441349983215,0.1279296875,0.03125,0.056640625,0.0
239,244736,0.04384765401482582,2.125,-0.17888493835926056,-0.1943584531545639,0.04987143725156784,0.9462212324142456,0.7025659680366516,0.1240234375,0.044921875,0.068359375,0.0
240,245760,0.04755859449505806,2.25,-0.18791522085666656,-0.2041623890399933,0.05087614804506302,0.9190900921821594,0.598348081111908,0.119140625,0.0244140625,0.0478515625,0.0
241,246784,0.05605468899011612,2.53125,-0.1888318955898285,-0.20205606520175934,0.044674038887023926,0.9112850427627563,0.6205329298973083,0.142578125,0.03125,0.060546875,0.0
242,247808,0.048828125,2.59375,-0.18624897301197052,-0.1972791850566864,0.039281345903873444,0.8610460162162781,0.3468424379825592,0.1259765625,0.0341796875,0.0537109375,0.0
243,248832,0.05732421949505806,2.859375,-0.19275017082691193,-0.20689016580581665,0.04504874348640442,0.838437020778656,0.38549304008483887,0.1484375,0.0498046875,0.0595703125,0.0
